year,month,day,hour,origin,dest,tailnum,carrier
2013,6,1,16,JFK,LAX,N640VA,VX
2013,6,1,16,EWR,ATL,N12122,EV
2013,6,1,17,JFK,SYR,N267JB,B6
2013,6,1,17,JFK,BNA,N679MQ,MQ
2013,6,1,17,JFK,LAS,N3GEAA,AA
2013,6,1,17,JFK,AUS,N351NB,DL
2013,6,1,17,LGA,CLT,N197UW,US
2013,6,1,17,JFK,PWM,N216JB,B6
2013,6,1,17,JFK,SJU,N627JB,B6
2013,6,1,17,JFK,OAK,N658JB,B6
2013,6,1,17,JFK,DCA,N817MQ,MQ
2013,6,1,17,JFK,LAX,N327AA,AA
2013,6,1,16,EWR,DFW,N4YNAA,AA
2013,6,1,17,JFK,LAX,N721TW,DL
2013,6,1,17,JFK,CLT,N203JB,B6
2013,6,1,16,EWR,GSO,N16981,EV
2013,6,1,17,EWR,LAS,N556UA,UA
2013,6,1,17,JFK,ORF,N675MQ,MQ
2013,6,1,17,EWR,MIA,N76515,UA
2013,6,1,17,JFK,AUS,N3EKAA,AA
2013,6,1,17,EWR,BOS,N258JB,B6
2013,6,1,17,JFK,SAT,N363NB,DL
2013,6,1,17,LGA,DEN,N741SA,WN
2013,6,1,17,EWR,IAH,N38458,UA
2013,6,1,17,JFK,SFO,N766JB,B6
2013,6,1,17,JFK,SJU,N3767,DL
2013,6,1,17,EWR,BNA,N206WN,WN
2013,6,1,17,JFK,SAN,N3KDAA,AA
2013,6,1,17,EWR,STL,N14558,EV
2013,6,1,17,EWR,MCO,N17133,UA
2013,6,1,17,JFK,SEA,N588JB,B6
2013,6,1,17,EWR,SLC,N341NW,DL
2013,6,1,17,JFK,RDU,N354JB,B6
2013,6,1,17,JFK,IAH,N3CLAA,AA
2013,6,1,17,JFK,BUR,N630JB,B6
2013,6,1,17,JFK,MIA,N5FPAA,AA
2013,6,1,17,EWR,SFO,N633VA,VX
2013,6,1,17,EWR,PHX,N843UA,UA
2013,6,1,17,LGA,IAH,N14242,UA
2013,6,1,17,EWR,CLT,N601AW,US
2013,6,1,17,LGA,MCO,N963DL,DL
2013,6,1,17,EWR,MCO,N569JB,B6
2013,6,1,17,LGA,PBI,N911DL,DL
2013,6,1,17,EWR,SFO,N36444,UA
2013,6,1,17,LGA,DEN,N359NW,DL
2013,6,1,17,LGA,DFW,N3GKAA,AA
2013,6,1,17,JFK,PDX,N37700,DL
2013,6,1,17,EWR,MIA,N3BMAA,AA
2013,6,1,17,LGA,MIA,N3JXAA,AA
2013,6,1,17,LGA,RDU,N510MQ,MQ
2013,6,1,17,EWR,LAX,N75853,UA
2013,6,1,17,LGA,DEN,N263AV,F9
2013,6,1,17,EWR,OKC,N12126,EV
2013,6,1,17,LGA,MCO,N784JB,B6
2013,6,1,18,JFK,SFO,N324AA,AA
2013,6,1,18,EWR,SEA,N548AS,AS
2013,6,1,15,EWR,DEN,N481UA,UA
2013,6,1,18,JFK,ORF,N8847A,9E
2013,6,1,12,LGA,DTW,N348NB,DL
2013,6,1,18,EWR,ATL,N338NB,DL
2013,6,1,18,JFK,CHS,N834AY,9E
2013,6,1,18,JFK,PBI,N506JB,B6
2013,6,1,18,JFK,LAX,N189DN,DL
2013,6,1,18,JFK,DTW,N918XJ,9E
2013,6,1,18,JFK,MIA,N326US,DL
2013,6,1,18,LGA,PWM,N372NW,DL
2013,6,1,18,JFK,LAX,N508UA,UA
2013,6,1,18,EWR,TPA,N45440,UA
2013,6,1,18,EWR,LAX,N3EYAA,AA
2013,6,1,18,JFK,BWI,N906MQ,MQ
2013,6,1,18,LGA,FLL,N388DA,DL
2013,6,1,17,LGA,ATL,N953AT,FL
2013,6,1,18,EWR,CLT,N460UW,US
2013,6,1,18,LGA,CLE,N544MQ,MQ
2013,6,1,18,JFK,RIC,N8808H,9E
2013,6,1,18,LGA,MSP,N985DL,DL
2013,6,1,18,JFK,BOS,N651JB,B6
2013,6,1,18,JFK,BUF,N316JB,B6
2013,6,1,18,JFK,SJC,N613JB,B6
2013,6,1,16,LGA,DTW,N721MQ,MQ
2013,6,1,18,JFK,MSP,N908XJ,9E
2013,6,1,16,JFK,CVG,N936XJ,9E
2013,6,1,18,EWR,MCI,N12157,EV
2013,6,1,18,EWR,DTW,N11544,EV
2013,6,1,18,EWR,FLL,N587JB,B6
2013,6,1,18,EWR,SNA,N27733,UA
2013,6,1,17,JFK,SFO,N525UA,UA
2013,6,1,18,JFK,CLT,N545UW,US
2013,6,1,18,JFK,SEA,N3FXAA,AA
2013,6,1,18,EWR,LAX,N522VA,VX
2013,6,1,18,JFK,SFO,N632VA,VX
2013,6,1,18,LGA,CLT,N127UW,US
2013,6,1,18,EWR,IAH,N579UA,UA
2013,6,1,18,LGA,BNA,N738MQ,MQ
2013,6,1,18,JFK,LAS,N712JB,B6
2013,6,1,18,JFK,MCI,N937XJ,9E
2013,6,1,19,LGA,ATL,N664DN,DL
2013,6,1,18,JFK,LAS,N3764D,DL
2013,6,1,19,LGA,RDU,N724MQ,MQ
2013,6,1,19,JFK,SFO,N722TW,DL
2013,6,1,18,JFK,PIT,N8948B,9E
2013,6,1,19,JFK,FLL,N579JB,B6
2013,6,1,19,JFK,MCO,N373DA,DL
2013,6,1,19,JFK,TPA,N509JB,B6
2013,6,1,19,EWR,RSW,N77525,UA
2013,6,1,18,JFK,TPA,N978DL,DL
2013,6,1,19,EWR,FLL,N12225,UA
2013,6,1,19,JFK,SLC,N768JB,B6
2013,6,1,19,EWR,PDX,N37298,UA
2013,6,1,19,JFK,BWI,N925XJ,9E
2013,6,1,18,EWR,SAN,N572UA,UA
2013,6,1,19,JFK,ATL,N1602,DL
2013,6,1,18,EWR,LAX,N27213,UA
2013,6,1,19,JFK,MSY,N353NW,DL
2013,6,1,17,LGA,ORD,N565AA,AA
2013,6,1,19,JFK,SEA,N654DL,DL
2013,6,1,19,LGA,MIA,N941DL,DL
2013,6,1,19,EWR,LAS,N75433,UA
2013,6,1,19,JFK,IAD,N8891A,9E
2013,6,1,19,JFK,SMF,N559JB,B6
2013,6,1,19,LGA,IAD,N820AS,EV
2013,6,1,19,JFK,SLC,N3757D,DL
2013,6,1,19,JFK,LAX,N335AA,AA
2013,6,1,18,LGA,ORD,N438AA,AA
2013,6,1,19,EWR,RIC,N13995,EV
2013,6,1,19,EWR,BNA,N14162,EV
2013,6,1,19,LGA,ATL,N276AT,FL
2013,6,1,19,JFK,TPA,N3FLAA,AA
2013,6,1,19,LGA,MCO,N922DL,DL
2013,6,1,19,JFK,RDU,N815MQ,MQ
2013,6,1,19,LGA,TPA,N919DL,DL
2013,6,1,19,EWR,ORD,N75435,UA
2013,6,1,19,EWR,MIA,N18243,UA
2013,6,1,19,JFK,IAD,N877AS,EV
2013,6,1,19,JFK,FLL,N3734B,DL
2013,6,1,19,JFK,RDU,N840AY,9E
2013,6,1,19,EWR,PBI,N16217,UA
2013,6,1,19,JFK,PHX,N3743H,DL
2013,6,1,19,EWR,PWM,N13955,EV
2013,6,1,19,LGA,MDW,N281WN,WN
2013,6,1,19,JFK,JAX,N912XJ,9E
2013,6,1,19,JFK,CLT,N8747B,9E
2013,6,1,19,EWR,MSY,N472UA,UA
2013,6,1,19,JFK,BOS,N3EMAA,AA
2013,6,1,19,JFK,CMH,N513MQ,MQ
2013,6,1,20,JFK,LAX,N642VA,VX
2013,6,1,20,JFK,ABQ,N529JB,B6
2013,6,1,19,JFK,ORD,N931XJ,9E
2013,6,1,19,LGA,FLL,N605JB,B6
2013,6,1,19,JFK,BUF,N8794B,9E
2013,6,1,19,EWR,SFO,N16732,UA
2013,6,1,20,EWR,BOS,N78285,UA
2013,6,1,20,JFK,BOS,N583JB,B6
2013,6,1,20,JFK,MCO,N584JB,B6
2013,6,1,17,JFK,ORD,N3GAAA,AA
2013,6,1,20,JFK,PHX,N507JB,B6
2013,6,1,20,EWR,CLE,N12924,EV
2013,6,1,20,JFK,SFO,N805JB,B6
2013,6,1,20,EWR,IAH,N76269,UA
2013,6,1,20,LGA,CAK,N906AT,FL
2013,6,1,20,EWR,FLL,N87527,UA
2013,6,1,20,EWR,MDW,N482WN,WN
2013,6,1,20,JFK,ORD,N298JB,B6
2013,6,1,20,JFK,LAX,N789JB,B6
2013,6,1,20,EWR,ALB,N14920,EV
2013,6,1,20,JFK,LAS,N3731T,DL
2013,6,1,20,EWR,MCO,N75428,UA
2013,6,1,20,JFK,PDX,N537JB,B6
2013,6,1,20,JFK,MSY,N324JB,B6
2013,6,1,20,EWR,BQN,N76517,UA
2013,6,1,21,LGA,MCO,N562JB,B6
2013,6,1,21,EWR,CHS,N11199,EV
2013,6,1,20,JFK,DCA,N817MQ,MQ
2013,6,1,20,JFK,DCA,N919XJ,9E
2013,6,1,19,JFK,MCO,N746JB,B6
2013,6,1,21,LGA,FLL,N653JB,B6
2013,6,1,21,JFK,DEN,N612JB,B6
2013,6,1,21,EWR,CLT,N13992,EV
2013,6,1,21,EWR,MHT,N23139,EV
2013,6,1,21,JFK,BOS,N353NB,DL
2013,6,1,21,EWR,PVD,N14991,EV
2013,6,1,21,EWR,DCA,N13968,EV
2013,6,1,21,JFK,RDU,N193JB,B6
2013,6,1,20,JFK,AUS,N589JB,B6
2013,6,1,21,EWR,BOS,N73445,UA
2013,6,1,19,JFK,CLE,N8936A,9E
2013,6,1,22,JFK,SJU,N821JB,B6
2013,6,1,22,JFK,ROC,N203JB,B6
2013,6,1,22,JFK,BTV,N358JB,B6
2013,6,1,22,JFK,SYR,N354JB,B6
2013,6,1,22,JFK,PWM,N353JB,B6
2013,6,1,22,JFK,BUF,N296JB,B6
2013,6,1,22,JFK,BOS,N634JB,B6
2013,6,1,23,JFK,SJU,N591JB,B6
2013,6,1,23,JFK,BQN,N524JB,B6
2013,6,1,11,LGA,TPA,N314NB,DL
2013,6,2,23,JFK,BQN,N558JB,B6
2013,6,2,21,EWR,MSY,N37468,UA
2013,6,2,22,JFK,ROC,N354JB,B6
2013,6,2,20,EWR,RIC,N11192,EV
2013,6,2,21,LGA,FLL,N597JB,B6
2013,6,2,19,EWR,CLT,N25134,EV
2013,6,2,23,JFK,PSE,N644JB,B6
2013,6,2,21,EWR,SDF,N13553,EV
2013,6,2,21,EWR,DCA,N12157,EV
2013,6,2,20,LGA,MDW,N904WN,WN
2013,6,2,5,EWR,IAH,N511UA,UA
2013,6,2,5,EWR,CLT,N565UW,US
2013,6,2,5,JFK,MIA,N638AA,AA
2013,6,2,5,JFK,BQN,N627JB,B6
2013,6,2,6,LGA,FLL,N547JB,B6
2013,6,2,6,JFK,IAD,N835AS,EV
2013,6,2,5,EWR,PHX,N39463,UA
2013,6,2,6,LGA,PHL,N956UW,US
2013,6,2,6,EWR,MCO,N706JB,B6
2013,6,2,6,LGA,MEM,N614QX,EV
2013,6,2,6,LGA,ATL,N281AT,FL
2013,6,2,6,LGA,ATL,N324US,DL
2013,6,2,6,LGA,IAD,N833AS,EV
2013,6,2,6,JFK,SFO,N555UA,UA
2013,6,2,6,EWR,LAX,N488UA,UA
2013,6,2,6,LGA,DTW,N332NW,DL
2013,6,2,6,LGA,MSP,N924DL,DL
2013,6,2,6,EWR,IAD,N13118,EV
2013,6,2,6,JFK,SJU,N569JB,B6
2013,6,2,6,JFK,FLL,N636JB,B6
2013,6,2,6,LGA,MIA,N3GLAA,AA
2013,6,2,6,EWR,SFO,N78438,UA
2013,6,2,6,JFK,MCO,N561JB,B6
2013,6,2,6,LGA,MDW,N8605E,WN
2013,6,2,6,EWR,MIA,N3GXAA,AA
2013,6,2,6,JFK,CLT,N722US,US
2013,6,2,6,LGA,DFW,N3HGAA,AA
2013,6,2,6,JFK,ORD,N294JB,B6
2013,6,2,6,LGA,MCO,N598JB,B6
2013,6,2,6,LGA,CLT,N196UW,US
2013,6,2,6,EWR,MCO,N14230,UA
2013,6,2,6,JFK,BUF,N267JB,B6
2013,6,2,6,JFK,TPA,N629JB,B6
2013,6,2,6,JFK,LAS,N796JB,B6
2013,6,2,6,LGA,IAH,N14214,UA
2013,6,2,6,LGA,ORD,N503AA,AA
2013,6,2,6,EWR,CLT,N455UW,US
2013,6,2,6,JFK,RSW,N638JB,B6
2013,6,2,6,LGA,STL,N239WN,WN
2013,6,2,6,JFK,SJU,N3ANAA,AA
2013,6,2,6,JFK,ATL,N919DE,DL
2013,6,2,6,JFK,BOS,N281JB,B6
2013,6,2,6,EWR,PHX,N656AW,US
2013,6,2,6,EWR,SEA,N475UA,UA
2013,6,2,6,EWR,LAS,N76517,UA
2013,6,2,6,EWR,CLT,N453UW,US
2013,6,2,6,JFK,MSY,N184JB,B6
2013,6,2,6,EWR,ORD,N73276,UA
2013,6,2,6,JFK,PHX,N524UW,US
2013,6,2,6,EWR,RSW,N73406,UA
2013,6,2,6,EWR,DEN,N36272,UA
2013,6,2,6,EWR,PBI,N14231,UA
2013,6,2,7,JFK,LAS,N3EDAA,AA
2013,6,2,7,LGA,ATL,N988DL,DL
2013,6,2,7,LGA,MCO,N375NC,DL
2013,6,2,6,LGA,MKE,N750SA,WN
2013,6,2,7,LGA,ORD,N77258,UA
2013,6,2,6,JFK,PBI,N597JB,B6
2013,6,2,6,JFK,MCO,N361AA,AA
2013,6,2,7,EWR,STL,N611SW,WN
2013,6,2,7,LGA,MIA,N3FUAA,AA
2013,6,2,7,EWR,LAX,N467UA,UA
2013,6,2,7,JFK,SFO,N713TW,DL
2013,6,2,7,LGA,FLL,N339NW,DL
2013,6,2,7,JFK,SLC,N378DA,DL
2013,6,2,7,LGA,MIA,N916DL,DL
2013,6,2,7,JFK,LAX,N194DN,DL
2013,6,2,7,LGA,DTW,N981DL,DL
2013,6,2,7,JFK,LAX,N621VA,VX
2013,6,2,7,LGA,PBI,N659JB,B6
2013,6,2,7,JFK,MIA,N5EYAA,AA
2013,6,2,7,EWR,SEA,N508AS,AS
2013,6,2,7,EWR,DTW,N14920,EV
2013,6,2,7,LGA,ORD,N549AA,AA
2013,6,2,7,EWR,BNA,N7730A,WN
2013,6,2,6,EWR,GSP,N14960,EV
2013,6,2,7,EWR,SJU,N615JB,B6
2013,6,2,7,EWR,BDL,N12563,EV
2013,6,2,7,EWR,CHS,N11194,EV
2013,6,2,7,EWR,MCO,N78506,UA
2013,6,2,7,JFK,LAX,N339AA,AA
2013,6,2,7,EWR,SFO,N837VA,VX
2013,6,2,7,LGA,PHL,N961UW,US
2013,6,2,7,JFK,JAX,N368JB,B6
2013,6,2,7,LGA,HOU,N250WN,WN
2013,6,2,7,LGA,DFW,N4YPAA,AA
2013,6,2,7,JFK,SFO,N846VA,VX
2013,6,2,7,EWR,SFO,N818UA,UA
2013,6,2,7,EWR,SJU,N77261,UA
2013,6,2,7,EWR,FLL,N73251,UA
2013,6,2,7,JFK,LAX,N768JB,B6
2013,6,2,7,EWR,ATL,N337NB,DL
2013,6,2,7,EWR,MDW,N951WN,WN
2013,6,2,7,JFK,DCA,N817MQ,MQ
2013,6,2,7,JFK,SEA,N702TW,DL
2013,6,2,7,LGA,CLT,N537UW,US
2013,6,2,7,LGA,TPA,N595JB,B6
2013,6,2,7,JFK,STT,N5FHAA,AA
2013,6,2,8,JFK,SFO,N508UA,UA
2013,6,2,7,JFK,SRQ,N661JB,B6
2013,6,2,7,EWR,LAX,N39423,UA
2013,6,2,7,JFK,MCO,N630JB,B6
2013,6,2,8,EWR,MHT,N14562,EV
2013,6,2,7,EWR,ORD,N461UA,UA
2013,6,2,8,JFK,PIT,N8751D,9E
2013,6,2,7,EWR,ORD,N523MQ,MQ
2013,6,2,7,LGA,MIA,N3HMAA,AA
2013,6,2,8,JFK,FLL,N558JB,B6
2013,6,2,7,EWR,PIT,N18101,EV
2013,6,2,8,JFK,HOU,N354JB,B6
2013,6,2,8,EWR,RSW,N793JB,B6
2013,6,2,7,EWR,MSY,N13132,EV
2013,6,2,8,LGA,DEN,N594UA,UA
2013,6,2,8,JFK,CHS,N353JB,B6
2013,6,2,8,LGA,MSY,N322NB,DL
2013,6,2,7,JFK,RDU,N358JB,B6
2013,6,2,7,LGA,ATL,N674DL,DL
2013,6,2,8,JFK,DTW,N373NW,DL
2013,6,2,8,LGA,TPA,N938DL,DL
2013,6,2,8,EWR,MSP,N318NB,DL
2013,6,2,8,LGA,IAH,N78501,UA
2013,6,2,8,JFK,SFO,N329AA,AA
2013,6,2,8,EWR,DFW,N38454,UA
2013,6,2,8,JFK,MSP,N925XJ,9E
2013,6,2,8,LGA,PBI,N313US,DL
2013,6,2,8,JFK,BUF,N316JB,B6
2013,6,2,8,JFK,LAS,N693DL,DL
2013,6,2,8,LGA,RDU,N725MQ,MQ
2013,6,2,8,LGA,MSP,N319US,DL
2013,6,2,8,JFK,MIA,N972DL,DL
2013,6,2,8,EWR,CLT,N124US,US
2013,6,2,8,LGA,DEN,N337NW,DL
2013,6,2,8,LGA,BNA,N502MQ,MQ
2013,6,2,8,JFK,FLL,N360NW,DL
2013,6,2,8,JFK,SJU,N527JB,B6
2013,6,2,8,JFK,TPA,N309DE,DL
2013,6,2,8,EWR,ORF,N14991,EV
2013,6,2,8,EWR,SFO,N569UA,UA
2013,6,2,8,JFK,BOS,N3GMAA,AA
2013,6,2,8,JFK,MCO,N984DL,DL
2013,6,2,8,EWR,MCO,N37420,UA
2013,6,2,8,JFK,CLT,N238JB,B6
2013,6,2,8,JFK,PHX,N383DN,DL
2013,6,2,8,LGA,DTW,N735MQ,MQ
2013,6,2,8,JFK,ORD,N604LR,9E
2013,6,2,8,EWR,MCI,N14117,EV
2013,6,2,8,LGA,ORD,N544AA,AA
2013,6,2,8,EWR,BOS,N355JB,B6
2013,6,2,8,JFK,SAN,N3746H,DL
2013,6,2,8,EWR,CMH,N33182,EV
2013,6,2,8,JFK,ATL,N307DQ,DL
2013,6,2,8,JFK,LAX,N41135,UA
2013,6,2,8,JFK,CLT,N167US,US
2013,6,2,7,EWR,IAH,N38403,UA
2013,6,2,8,JFK,SAN,N809JB,B6
2013,6,2,8,EWR,AVL,N14952,EV
2013,6,2,8,LGA,DFW,N3BPAA,AA
2013,6,2,8,JFK,SEA,N821JB,B6
2013,6,2,8,JFK,DCA,N910XJ,9E
2013,6,2,8,EWR,CVG,N8475B,9E
2013,6,2,8,JFK,BOS,N919XJ,9E
2013,6,2,8,EWR,CLE,N16976,EV
2013,6,2,8,JFK,RDU,N815MQ,MQ
2013,6,2,8,EWR,MIA,N36472,UA
2013,6,2,8,EWR,XNA,N14203,EV
2013,6,2,8,EWR,SAN,N39726,UA
2013,6,2,8,JFK,SJU,N3749D,DL
2013,6,2,8,EWR,JAX,N13566,EV
2013,6,2,8,JFK,SJU,N5EWAA,AA
2013,6,2,8,EWR,DTW,N766NC,DL
2013,6,2,9,EWR,SEA,N577UA,UA
2013,6,2,8,LGA,ATL,N515MQ,MQ
2013,6,2,9,LGA,DCA,N747UW,US
2013,6,2,9,LGA,BTV,N611QX,EV
2013,6,2,8,EWR,DEN,N48127,UA
2013,6,2,9,LGA,CHS,N600QX,EV
2013,6,2,9,JFK,LAX,N327AA,AA
2013,6,2,9,EWR,FLL,N763JB,B6
2013,6,2,9,JFK,LAX,N709TW,DL
2013,6,2,9,EWR,ATL,N306DQ,DL
2013,6,2,8,EWR,ORD,N73278,UA
2013,6,2,9,JFK,MIA,N5EXAA,AA
2013,6,2,8,EWR,LAX,N14237,UA
2013,6,2,8,LGA,ATL,N646DL,DL
2013,6,2,9,LGA,ORD,N464UA,UA
2013,6,2,9,LGA,MIA,N345NB,DL
2013,6,2,9,LGA,CLT,N506MQ,MQ
2013,6,2,9,JFK,PWM,N296JB,B6
2013,6,2,9,EWR,MSP,N14148,EV
2013,6,2,7,LGA,IAH,N479UA,UA
2013,6,2,9,LGA,DTW,N361NB,DL
2013,6,2,9,EWR,CLT,N16546,EV
2013,6,2,9,LGA,MCO,N309US,DL
2013,6,2,9,LGA,FLL,N372NW,DL
2013,6,2,9,JFK,MCO,N584JB,B6
2013,6,2,9,EWR,STT,N16703,UA
2013,6,2,9,LGA,DFW,N520AA,AA
2013,6,2,9,LGA,STL,N586AA,AA
2013,6,2,9,JFK,SFO,N708JB,B6
2013,6,2,9,EWR,LAX,N840VA,VX
2013,6,2,9,EWR,IND,N12540,EV
2013,6,2,9,EWR,CHS,N11193,EV
2013,6,2,9,JFK,AUS,N552JB,B6
2013,6,2,9,JFK,LAX,N640VA,VX
2013,6,2,9,JFK,SFO,N324AA,AA
2013,6,2,9,JFK,LAX,N806JB,B6
2013,6,2,9,EWR,AUS,N496WN,WN
2013,6,2,9,EWR,DFW,N4YLAA,AA
2013,6,2,9,JFK,BTV,N203JB,B6
2013,6,2,9,LGA,CLE,N13969,EV
2013,6,2,8,LGA,CLE,N711MQ,MQ
2013,6,2,9,LGA,AVL,N8412F,9E
2013,6,2,9,JFK,SYR,N337JB,B6
2013,6,2,9,JFK,FLL,N648JB,B6
2013,6,2,9,JFK,ROC,N309JB,B6
2013,6,2,9,JFK,SEA,N685DA,DL
2013,6,2,9,JFK,PHL,N8541D,9E
2013,6,2,9,LGA,MKE,N258WN,WN
2013,6,2,9,EWR,LAS,N507UA,UA
2013,6,2,9,JFK,LAS,N519JB,B6
2013,6,2,9,LGA,MCO,N603JB,B6
2013,6,2,9,LGA,MDW,N921WN,WN
2013,6,2,9,LGA,FLL,N587JB,B6
2013,6,2,9,JFK,LAS,N848VA,VX
2013,6,2,9,LGA,DAY,N602XJ,9E
2013,6,2,9,EWR,FLL,N87507,UA
2013,6,2,9,EWR,STL,N16559,EV
2013,6,2,9,LGA,MIA,N3AAAA,AA
2013,6,2,9,EWR,SDF,N14977,EV
2013,6,2,9,EWR,ORD,N402UA,UA
2013,6,2,8,EWR,IAH,N492UA,UA
2013,6,2,9,LGA,BNA,N0EGMQ,MQ
2013,6,2,9,LGA,ORD,N4WMAA,AA
2013,6,2,9,JFK,IAD,N835AS,EV
2013,6,2,9,EWR,SAV,N16963,EV
2013,6,2,10,JFK,TPA,N618JB,B6
2013,6,2,10,JFK,HNL,N383HA,HA
2013,6,2,9,LGA,CLT,N111US,US
2013,6,2,10,JFK,SFO,N704X,DL
2013,6,2,9,EWR,ATL,N13913,EV
2013,6,2,10,LGA,ATL,N544MQ,MQ
2013,6,2,9,EWR,LAX,N545UA,UA
2013,6,2,10,EWR,TPA,N78285,UA
2013,6,2,10,LGA,ATL,N689DL,DL
2013,6,2,10,LGA,MSP,N370NW,DL
2013,6,2,10,EWR,RSW,N490UA,UA
2013,6,2,10,EWR,BNA,N11547,EV
2013,6,2,10,LGA,IAD,N877AS,EV
2013,6,2,10,LGA,DFW,N3JAAA,AA
2013,6,2,10,EWR,ORD,N500MQ,MQ
2013,6,2,10,EWR,DTW,N913XJ,9E
2013,6,2,10,EWR,CLT,N419US,US
2013,6,2,10,JFK,BOS,N267JB,B6
2013,6,2,10,EWR,PHX,N658AW,US
2013,6,2,10,JFK,PBI,N556JB,B6
2013,6,2,10,JFK,LAS,N373DA,DL
2013,6,2,10,LGA,IAH,N460UA,UA
2013,6,2,10,EWR,IAD,N13964,EV
2013,6,2,10,EWR,SFO,N570UA,UA
2013,6,2,10,LGA,ORD,N556AA,AA
2013,6,2,10,EWR,DSM,N11189,EV
2013,6,2,10,LGA,DTW,N3AEMQ,MQ
2013,6,2,10,EWR,ATL,N310DE,DL
2013,6,2,10,EWR,BUF,N12922,EV
2013,6,2,10,JFK,LAX,N335AA,AA
2013,6,2,10,EWR,SFO,N529VA,VX
2013,6,2,10,JFK,PHX,N542UW,US
2013,6,2,10,LGA,FLL,N534JB,B6
2013,6,2,10,EWR,IND,N14558,EV
2013,6,2,10,JFK,MCO,N613JB,B6
2013,6,2,10,JFK,SFO,N635VA,VX
2013,6,2,10,JFK,BUF,N324JB,B6
2013,6,2,10,EWR,IAH,N417UA,UA
2013,6,2,11,LGA,RDU,N721MQ,MQ
2013,6,2,10,JFK,SLC,N3734B,DL
2013,6,2,10,EWR,ORD,N846UA,UA
2013,6,2,11,JFK,LAS,N591JB,B6
2013,6,2,11,LGA,DCA,N949UW,US
2013,6,2,11,JFK,DCA,N524MQ,MQ
2013,6,2,10,LGA,ATL,N675DL,DL
2013,6,2,11,LGA,FLL,N963DL,DL
2013,6,2,11,LGA,DTW,N353NW,DL
2013,6,2,11,LGA,BNA,N417WN,WN
2013,6,2,11,LGA,MEM,N754EV,EV
2013,6,2,11,LGA,MDW,N782SA,WN
2013,6,2,10,LGA,SRQ,N941DL,DL
2013,6,2,11,JFK,MCO,N326US,DL
2013,6,2,11,LGA,CMH,N840MQ,MQ
2013,6,2,11,LGA,DEN,N407UA,UA
2013,6,2,11,JFK,MVY,N8936A,9E
2013,6,2,11,EWR,MCO,N562JB,B6
2013,6,2,11,JFK,LAX,N505UA,UA
2013,6,2,11,LGA,PIT,N713EV,EV
2013,6,2,11,EWR,BOS,N274JB,B6
2013,6,2,11,EWR,MSP,N338NB,DL
2013,6,2,11,EWR,TPA,N465UA,UA
2013,6,2,11,LGA,CLT,N127UW,US
2013,6,2,11,LGA,MCI,N730EV,EV
2013,6,2,11,EWR,LAS,N76515,UA
2013,6,2,11,JFK,FLL,N643JB,B6
2013,6,2,11,LGA,TPA,N922DL,DL
2013,6,2,11,LGA,BNA,N510MQ,MQ
2013,6,2,11,EWR,MCO,N17133,UA
2013,6,2,11,JFK,ACK,N298JB,B6
2013,6,2,11,LGA,MIA,N3GWAA,AA
2013,6,2,11,LGA,MSP,N357NW,DL
2013,6,2,11,LGA,MSP,N504MQ,MQ
2013,6,2,11,EWR,RDU,N13124,EV
2013,6,2,11,EWR,ATL,N326NB,DL
2013,6,2,12,LGA,BOS,N950UW,US
2013,6,2,11,LGA,MIA,N913DE,DL
2013,6,2,11,JFK,DCA,N817MQ,MQ
2013,6,2,11,LGA,DEN,N922WN,WN
2013,6,2,11,LGA,PBI,N911DL,DL
2013,6,2,12,LGA,ATL,N679DA,DL
2013,6,2,12,JFK,CLT,N763US,US
2013,6,2,12,JFK,IAD,N316JB,B6
2013,6,2,12,JFK,SFO,N525UA,UA
2013,6,2,12,LGA,DCA,N957UW,US
2013,6,2,12,JFK,BOS,N906XJ,9E
2013,6,2,12,EWR,MDW,N425LV,WN
2013,6,2,11,EWR,DAY,N16999,EV
2013,6,2,12,EWR,MIA,N3BSAA,AA
2013,6,2,12,JFK,RSW,N509JB,B6
2013,6,2,12,EWR,ATL,N27239,UA
2013,6,2,12,JFK,LAX,N328AA,AA
2013,6,2,11,LGA,ORD,N589AA,AA
2013,6,2,12,JFK,LAX,N718TW,DL
2013,6,2,11,EWR,PVD,N11536,EV
2013,6,2,12,LGA,ATL,N542MQ,MQ
2013,6,2,12,LGA,CLE,N713MQ,MQ
2013,6,2,12,LGA,DFW,N3FMAA,AA
2013,6,2,12,JFK,BTV,N358JB,B6
2013,6,2,11,EWR,ALB,N19966,EV
2013,6,2,12,EWR,SNA,N14704,UA
2013,6,2,12,LGA,RDU,N738MQ,MQ
2013,6,2,12,EWR,JAX,N16981,EV
2013,6,2,12,EWR,IAH,N26226,UA
2013,6,2,12,EWR,PHX,N87527,UA
2013,6,2,12,EWR,CLT,N15980,EV
2013,6,2,12,EWR,DTW,N11140,EV
2013,6,2,12,EWR,CMH,N13538,EV
2013,6,2,12,LGA,ORD,N446UA,UA
2013,6,2,12,JFK,BOS,N3GMAA,AA
2013,6,2,12,JFK,SLC,N371DA,DL
2013,6,2,12,EWR,DTW,N398CA,EV
2013,6,2,12,EWR,DFW,N4XFAA,AA
2013,6,2,12,JFK,SYR,N296JB,B6
2013,6,2,11,EWR,BWI,N13994,EV
2013,6,2,12,LGA,HOU,N752SW,WN
2013,6,2,12,EWR,MCI,N18101,EV
2013,6,2,12,EWR,HOU,N239WN,WN
2013,6,2,12,EWR,ATL,N25134,EV
